患	5652	2.391347
博	5640	2.386270
滅	5634	2.383731
客	5625	2.379923
奪	5621	2.378231
符	5616	2.376116
丘	5586	2.363423
檢校	5554	2.349884
泰	5537	2.342691
養	5537	2.342691
責	5535	2.341845
百姓	5530	2.339729
君子	5523	2.336768
三司	5521	2.335921
黨	5519	2.335075
崔	5519	2.335075
喜	5514	2.332960
委	5510	2.331267
手	5509	2.330844
離	5509	2.330844
約	5507	2.329998
十四	5476	2.316882
溫	5470	2.314343
鹽	5462	2.310959
丁	5459	2.309689
尤	5453	2.307151
鄉	5443	2.302920
色	5442	2.302497
虛	5437	2.300381
奇	5436	2.299958
司徒	5436	2.299958
紹	5433	2.298689
學士	5420	2.293188
太常	5415	2.291073
允	5401	2.285150
讓	5400	2.284727
太后	5399	2.284303
豐	5371	2.272457
弗	5367	2.270764
釋	5350	2.263572
曾	5345	2.261456
斷	5341	2.259764
以下	5314	2.248340
銀	5313	2.247917
候	5312	2.247494
動	5312	2.247494
律	5311	2.247071
稍	5293	2.239455
五十	5277	2.232686
三千	5276	2.232262
徵	5273	2.230993
盧	5257	2.224224
滿	5251	2.221685
駕	5239	2.216608
戎	5233	2.214069
節度	5226	2.211108
哀	5215	2.206453
須	5214	2.206030
給事	5207	2.203069
爭	5203	2.201376
崩	5184	2.193337
勿	5183	2.192914
塞	5169	2.186991
要	5159	2.182760
禍	5155	2.181068
雄	5152	2.179798
微	5151	2.179375
冊	5142	2.175567
調	5139	2.174298
劾	5128	2.169644
烏	5123	2.167529
英	5117	2.164990
質	5110	2.162028
息	5103	2.159067
舍人	5096	2.156105
太尉	5091	2.153989
狀	5082	2.150182
識	5078	2.148489
太宗	5042	2.133258
殷	5023	2.125219
乾	5019	2.123526
長史	5015	2.121834
試	5010	2.119718
如此	5005	2.117603
術	4997	2.114218
可以	4994	2.112949
啟	4986	2.109564
支	4975	2.104910
切	4974	2.104487
結	4972	2.103641
不足	4963	2.099833
步	4960	2.098564
誤	4959	2.098141
十六	4959	2.098141
虎	4949	2.093910
洛	4942	2.090948
隱	4941	2.090525
茂	4940	2.090102
蠻	4924	2.083332
類	4916	2.079947
忽	4910	2.077409
他	4906	2.075716
援	4890	2.068947
而已	4885	2.066831
一百	4879	2.064293
祥	4878	2.063870
署	4864	2.057946
宰相	4864	2.057946
房	4858	2.055408
慮	4858	2.055408
沈	4853	2.053292
祠	4839	2.047369
員外	4837	2.046523
戶部	4837	2.046523
春秋	4828	2.042715
招	4828	2.042715
族	4827	2.042292
杜	4789	2.026214
饑	4782	2.023252
階	4758	2.013098
牧	4754	2.011406
竟	4749	2.009290
庭	4739	2.005059
亮	4733	2.002520
讀	4729	2.000828
馳	4724	1.998713
以上	4723	1.998290
輿	4717	1.995751
遊	4711	1.993212
草	4705	1.990674
